# Frequency	I_corrected	Q_corrected
7.36200000e+09	-1.74601489e-03	-5.24966647e-04
7.36215000e+09	-1.78359973e-03	-4.23353905e-04
7.36230000e+09	-1.76845239e-03	-5.45893109e-04
7.36245000e+09	-1.74974400e-03	-4.57030373e-04
7.36260000e+09	-1.82574587e-03	-4.54649076e-04
7.36275000e+09	-1.80313091e-03	-4.73184696e-04
7.36290000e+09	-1.80153010e-03	-5.17847665e-04
7.36305000e+09	-1.77636006e-03	-5.14772450e-04
7.36320000e+09	-1.82602418e-03	-4.93981534e-04
7.36335000e+09	-1.74131354e-03	-4.64538322e-04
7.36350000e+09	-1.74680916e-03	-4.70876350e-04
7.36365000e+09	-1.78999479e-03	-4.27979265e-04
7.36380000e+09	-1.77561987e-03	-4.78348054e-04
7.36395000e+09	-1.83546016e-03	-4.63931593e-04
7.36410000e+09	-1.84027504e-03	-4.45408991e-04
7.36425000e+09	-1.83308890e-03	-3.57116507e-04
7.36440000e+09	-1.74989484e-03	-3.98527848e-04
7.36455000e+09	-1.80404560e-03	-3.57090737e-04
7.36470000e+09	-1.85263065e-03	-3.30596737e-04
7.36485000e+09	-1.78282153e-03	-3.72074440e-04
7.36500000e+09	-1.83994587e-03	-4.05821980e-04
