# Frequency	I_corrected	Q_corrected
7.36200000e+09	-1.81386920e-03	-5.45368105e-04
7.36215000e+09	-1.85117960e-03	-4.39394613e-04
7.36230000e+09	-1.83577519e-03	-5.66674585e-04
7.36245000e+09	-1.81758123e-03	-4.74749349e-04
7.36260000e+09	-1.89006291e-03	-4.70665368e-04
7.36275000e+09	-1.85943897e-03	-4.87961277e-04
7.36290000e+09	-1.85740385e-03	-5.33908508e-04
7.36305000e+09	-1.83384737e-03	-5.31431732e-04
7.36320000e+09	-1.88177731e-03	-5.09064038e-04
7.36335000e+09	-1.79916668e-03	-4.79972074e-04
7.36350000e+09	-1.81246781e-03	-4.88575540e-04
7.36365000e+09	-1.85975913e-03	-4.44659587e-04
7.36380000e+09	-1.83936248e-03	-4.95520171e-04
7.36395000e+09	-1.90709938e-03	-4.82039150e-04
7.36410000e+09	-1.90902098e-03	-4.62047839e-04
7.36425000e+09	-1.89349370e-03	-3.68884376e-04
7.36440000e+09	-1.80328254e-03	-4.10686569e-04
7.36455000e+09	-1.86287854e-03	-3.68736064e-04
7.36470000e+09	-1.90984715e-03	-3.40806861e-04
7.36485000e+09	-1.83880310e-03	-3.83757781e-04
7.36500000e+09	-1.90530298e-03	-4.20237271e-04
