C:\Users\oper\labQT\Lab2025\QTLab2526\SinglePhoton\VNA\CRIO_measures_new\Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim
7.986,-0.177339
7.987,-0.177363
7.988,-0.17739
7.989,-0.177417
7.99,-0.177446
7.991,-0.177476
7.992,-0.177508
7.993,-0.177541
7.994,-0.177575
7.995,-0.177611
7.996,-0.177649
7.997,-0.177688
7.998,-0.177729
7.999,-0.177771
8,-0.177815
8.001,-0.177861
8.002,-0.177909
8.003,-0.177958
8.004,-0.178009
8.005,-0.178063
8.006,-0.178118
8.007,-0.178175
8.008,-0.178234
8.009,-0.178296
8.01,-0.178359
8.011,-0.178425
8.012,-0.178493
8.013,-0.178564
8.014,-0.178637
8.015,-0.178712
8.016,-0.17879
8.017,-0.178871
8.018,-0.178954
8.019,-0.17904
8.02,-0.179129
8.021,-0.179221
8.022,-0.179317
8.023,-0.179415
8.024,-0.179516
8.025,-0.179621
8.026,-0.179729
8.027,-0.179841
8.028,-0.179956
8.029,-0.180076
8.03,-0.180199
8.031,-0.180326
8.032,-0.180457
8.033,-0.180592
8.034,-0.180732
8.035,-0.180877
8.036,-0.181026
8.037,-0.18118
8.038,-0.181339
8.039,-0.181503
8.04,-0.181672
8.041,-0.181847
8.042,-0.182028
8.043,-0.182215
8.044,-0.182408
8.045,-0.182607
8.046,-0.182813
8.047,-0.183026
8.048,-0.183246
8.049,-0.183473
8.05,-0.183708
8.051,-0.183951
8.052,-0.184203
8.053,-0.184462
8.054,-0.184731
8.055,-0.185009
8.056,-0.185297
8.057,-0.185594
8.058,-0.185902
8.059,-0.186221
8.06,-0.186552
8.061,-0.186894
8.062,-0.187248
8.063,-0.187616
8.064,-0.187997
8.065,-0.188391
8.066,-0.188801
8.067,-0.189226
8.068,-0.189667
8.069,-0.190124
8.07,-0.1906
8.071,-0.191093
8.072,-0.191606
8.073,-0.192139
8.074,-0.192694
8.075,-0.193271
8.076,-0.193871
8.077,-0.194496
8.078,-0.195146
8.079,-0.195824
8.08,-0.196531
8.081,-0.197268
8.082,-0.198037
8.083,-0.19884
8.084,-0.199678
8.085,-0.200555
8.086,-0.20147
8.087,-0.202428
8.088,-0.203431
8.089,-0.204481
8.09,-0.205582
8.091,-0.206735
8.092,-0.207946
8.093,-0.209216
8.094,-0.210551
8.095,-0.211955
8.096,-0.213431
8.097,-0.214985
8.098,-0.216622
8.099,-0.218348
8.1,-0.220169
8.101,-0.222092
8.102,-0.224124
8.103,-0.226274
8.104,-0.228549
8.105,-0.230959
8.106,-0.233515
8.107,-0.236227
8.108,-0.239108
8.109,-0.24217
8.11,-0.245429
8.111,-0.248899
8.112,-0.252598
8.113,-0.256544
8.114,-0.260756
8.115,-0.265257
8.116,-0.270069
8.117,-0.275217
8.118,-0.280728
8.119,-0.28663
8.12,-0.292952
8.121,-0.299726
8.122,-0.306982
8.123,-0.314754
8.124,-0.323071
8.125,-0.331962
8.126,-0.341453
8.127,-0.351562
8.128,-0.362298
8.129,-0.373659
8.13,-0.385623
8.131,-0.398146
8.132,-0.411153
8.133,-0.424533
8.134,-0.43813
8.135,-0.451738
8.136,-0.465096
8.137,-0.477889
8.138,-0.489751
8.139,-0.50028
8.14,-0.509058
8.141,-0.515679
8.142,-0.519789
8.143,-0.521114
8.144,-0.519502
8.145,-0.514937
8.146,-0.507545
8.147,-0.497586
8.148,-0.485424
8.149,-0.471494
8.15,-0.456258
8.151,-0.440175
8.152,-0.423664
8.153,-0.407091
8.154,-0.390759
8.155,-0.374901
8.156,-0.35969
8.157,-0.345242
8.158,-0.331626
8.159,-0.318876
8.16,-0.306996
8.161,-0.295969
8.162,-0.285765
8.163,-0.276342
8.164,-0.267655
8.165,-0.259654
8.166,-0.252289
8.167,-0.245512
8.168,-0.239275
8.169,-0.233533
8.17,-0.228246
8.171,-0.223373
8.172,-0.218879
8.173,-0.214731
8.174,-0.210899
8.175,-0.207354
8.176,-0.204073
8.177,-0.201032
8.178,-0.198211
8.179,-0.195591
8.18,-0.193155
8.181,-0.190887
8.182,-0.188774
8.183,-0.186802
8.184,-0.184961
8.185,-0.183239
8.186,-0.181627
8.187,-0.180118
8.188,-0.178701
8.189,-0.177371
8.19,-0.176122
8.191,-0.174946
8.192,-0.173838
8.193,-0.172794
8.194,-0.171809
8.195,-0.170879
8.196,-0.169999
8.197,-0.169167
8.198,-0.168379
8.199,-0.167632
8.2,-0.166923
8.201,-0.16625
8.202,-0.16561
8.203,-0.165002
8.204,-0.164423
8.205,-0.163871
8.206,-0.163345
8.207,-0.162844
8.208,-0.162365
8.209,-0.161907
8.21,-0.161469
8.211,-0.16105
8.212,-0.160649
8.213,-0.160265
8.214,-0.159896
8.215,-0.159542
8.216,-0.159203
8.217,-0.158876
8.218,-0.158562
8.219,-0.15826
8.22,-0.157969
8.221,-0.157689
8.222,-0.157419
8.223,-0.157158
8.224,-0.156907
8.225,-0.156664
8.226,-0.156429
8.227,-0.156202
8.228,-0.155982
8.229,-0.155769
8.23,-0.155563
8.231,-0.155363
8.232,-0.155169
8.233,-0.154981
8.234,-0.154799
8.235,-0.154622
8.236,-0.154449
8.237,-0.154281
8.238,-0.154118
8.239,-0.153959
8.24,-0.153805
8.241,-0.153654
8.242,-0.153507
8.243,-0.153364
8.244,-0.153224
8.245,-0.153087
8.246,-0.152954
8.247,-0.152823
8.248,-0.152695
8.249,-0.152571
8.25,-0.152448
8.251,-0.152329
8.252,-0.152211
8.253,-0.152097
8.254,-0.151984
8.255,-0.151873
8.256,-0.151765
8.257,-0.151659
8.258,-0.151554
8.259,-0.151451
8.26,-0.15135
8.261,-0.151251
8.262,-0.151153
8.263,-0.151057
8.264,-0.150963
8.265,-0.15087
8.266,-0.150778
8.267,-0.150687
8.268,-0.150598
8.269,-0.15051
8.27,-0.150424
8.271,-0.150338
8.272,-0.150254
8.273,-0.15017
8.274,-0.150088
8.275,-0.150007
8.276,-0.149926
8.277,-0.149847
8.278,-0.149768
8.279,-0.14969
8.28,-0.149613
8.281,-0.149537
8.282,-0.149462
8.283,-0.149387
8.284,-0.149314
8.285,-0.14924
8.286,-0.149168
8.287,-0.149096
8.288,-0.149025
8.289,-0.148954
8.29,-0.148884
8.291,-0.148814
8.292,-0.148745
8.293,-0.148677
8.294,-0.148609
8.295,-0.148542
8.296,-0.148475
8.297,-0.148408
8.298,-0.148342
8.299,-0.148276
8.3,-0.148211
8.301,-0.148146
8.302,-0.148082
8.303,-0.148018
8.304,-0.147954
8.305,-0.147891
8.306,-0.147828
8.307,-0.147765
8.308,-0.147703
8.309,-0.147641
8.31,-0.147579
8.311,-0.147517
8.312,-0.147456
8.313,-0.147395
8.314,-0.147335
8.315,-0.147274
8.316,-0.147214
8.317,-0.147154
8.318,-0.147095
8.319,-0.147035
8.32,-0.146976
8.321,-0.146917
8.322,-0.146858
8.323,-0.146799
8.324,-0.146741
8.325,-0.146683
8.326,-0.146625
8.327,-0.146567
8.328,-0.146509
8.329,-0.146451
8.33,-0.146394
8.331,-0.146337
8.332,-0.14628
8.333,-0.146223
8.334,-0.146166
8.335,-0.146109
8.336,-0.146053
8.337,-0.145996
8.338,-0.14594
8.339,-0.145884
8.34,-0.145828
8.341,-0.145772
8.342,-0.145716
8.343,-0.14566
8.344,-0.145604
8.345,-0.145549
8.346,-0.145493
8.347,-0.145438
8.348,-0.145383
8.349,-0.145328
8.35,-0.145272
8.351,-0.145217
8.352,-0.145163
8.353,-0.145108
8.354,-0.145053
8.355,-0.144998
8.356,-0.144944
8.357,-0.144889
8.358,-0.144834
8.359,-0.14478
8.36,-0.144726
8.361,-0.144671
8.362,-0.144617
8.363,-0.144563
8.364,-0.144509
8.365,-0.144454
8.366,-0.1444
8.367,-0.144346
8.368,-0.144292
8.369,-0.144238
8.37,-0.144185
8.371,-0.144131
8.372,-0.144077
8.373,-0.144023
8.374,-0.143969
8.375,-0.143916
8.376,-0.143862
8.377,-0.143809
8.378,-0.143755
8.379,-0.143701
8.38,-0.143648
8.381,-0.143594
8.382,-0.143541
8.383,-0.143487
8.384,-0.143434
8.385,-0.143381
8.386,-0.143327
8.387,-0.143274
8.388,-0.143221
8.389,-0.143167
8.39,-0.143114
8.391,-0.143061
8.392,-0.143008
8.393,-0.142954
8.394,-0.142901
8.395,-0.142848
8.396,-0.142795
8.397,-0.142742
8.398,-0.142689
8.399,-0.142635
8.4,-0.142582
8.401,-0.142529
8.402,-0.142476
8.403,-0.142423
8.404,-0.14237
8.405,-0.142317
8.406,-0.142264
8.407,-0.142211
8.408,-0.142158
8.409,-0.142105
8.41,-0.142052
8.411,-0.141999
8.412,-0.141946
8.413,-0.141893
8.414,-0.14184
8.415,-0.141787
8.416,-0.141734
8.417,-0.141681
8.418,-0.141628
8.419,-0.141575
8.42,-0.141522
8.421,-0.141469
8.422,-0.141416
8.423,-0.141363
8.424,-0.14131
8.425,-0.141257
8.426,-0.141204
8.427,-0.141152
8.428,-0.141099
8.429,-0.141046
8.43,-0.140993
8.431,-0.14094
8.432,-0.140887
8.433,-0.140834
8.434,-0.140781
8.435,-0.140728
8.436,-0.140675
8.437,-0.140622
8.438,-0.140569
8.439,-0.140516
8.44,-0.140463
8.441,-0.14041
8.442,-0.140358
8.443,-0.140305
8.444,-0.140252
8.445,-0.140199
8.446,-0.140146
8.447,-0.140093
8.448,-0.14004
8.449,-0.139987
8.45,-0.139934
8.451,-0.139881
8.452,-0.139828
8.453,-0.139775
8.454,-0.139722
8.455,-0.139669
8.456,-0.139616
8.457,-0.139563
8.458,-0.13951
8.459,-0.139457
8.46,-0.139404
8.461,-0.139351
8.462,-0.139298
8.463,-0.139245
8.464,-0.139192
8.465,-0.139139
8.466,-0.139086
8.467,-0.139033
8.468,-0.13898
8.469,-0.138927
8.47,-0.138874
8.471,-0.138821
8.472,-0.138767
8.473,-0.138714
8.474,-0.138661
8.475,-0.138608
8.476,-0.138555
8.477,-0.138502
8.478,-0.138449
8.479,-0.138396
8.48,-0.138343
8.481,-0.13829
8.482,-0.138236
8.483,-0.138183
8.484,-0.13813
8.485,-0.138077
8.486,-0.138024
8.487,-0.137971
8.488,-0.137917
8.489,-0.137864
8.49,-0.137811
8.491,-0.137758
8.492,-0.137705
8.493,-0.137651
8.494,-0.137598
8.495,-0.137545
8.496,-0.137492
8.497,-0.137439
8.498,-0.137385
8.499,-0.137332
8.5,-0.137279
8.501,-0.137226
8.502,-0.137172
8.503,-0.137119
8.504,-0.137066
8.505,-0.137012
8.506,-0.136959
8.507,-0.136906
8.508,-0.136853
8.509,-0.136799
8.51,-0.136746
8.511,-0.136693
8.512,-0.136639
8.513,-0.136586
8.514,-0.136533
8.515,-0.136479
8.516,-0.136426
8.517,-0.136372
8.518,-0.136319
8.519,-0.136266
8.52,-0.136212
8.521,-0.136159
8.522,-0.136106
8.523,-0.136052
8.524,-0.135999
8.525,-0.135945
8.526,-0.135892
8.527,-0.135838
8.528,-0.135785
8.529,-0.135732
8.53,-0.135678
8.531,-0.135625
8.532,-0.135571
8.533,-0.135518
8.534,-0.135464
8.535,-0.135411
8.536,-0.135357
8.537,-0.135304
8.538,-0.13525
8.539,-0.135197
8.54,-0.135143
8.541,-0.13509
8.542,-0.135036
8.543,-0.134983
8.544,-0.134929
8.545,-0.134875
8.546,-0.134822
8.547,-0.134768
8.548,-0.134715
8.549,-0.134661
8.55,-0.134608
8.551,-0.134554
8.552,-0.1345
8.553,-0.134447
8.554,-0.134393
8.555,-0.13434
8.556,-0.134286
8.557,-0.134232
8.558,-0.134179
8.559,-0.134125
8.56,-0.134071
8.561,-0.134018
8.562,-0.133964
8.563,-0.13391
8.564,-0.133857
8.565,-0.133803
8.566,-0.133749
8.567,-0.133696
8.568,-0.133642
8.569,-0.133588
8.57,-0.133535
8.571,-0.133481
8.572,-0.133427
8.573,-0.133374
8.574,-0.13332
8.575,-0.133266
8.576,-0.133212
8.577,-0.133159
8.578,-0.133105
8.579,-0.133051
8.58,-0.132997
8.581,-0.132944
8.582,-0.13289
8.583,-0.132836
8.584,-0.132782
8.585,-0.132729
8.586,-0.132675
8.587,-0.132621
8.588,-0.132567
8.589,-0.132513
8.59,-0.13246
8.591,-0.132406
8.592,-0.132352
8.593,-0.132298
8.594,-0.132244
8.595,-0.13219
8.596,-0.132137
8.597,-0.132083
8.598,-0.132029
8.599,-0.131975
8.6,-0.131921
8.601,-0.131867
8.602,-0.131814
8.603,-0.13176
8.604,-0.131706
8.605,-0.131652
8.606,-0.131598
8.607,-0.131544
8.608,-0.13149
8.609,-0.131436
8.61,-0.131383
8.611,-0.131329
8.612,-0.131275
8.613,-0.131221
8.614,-0.131167
8.615,-0.131113
8.616,-0.131059
8.617,-0.131005
8.618,-0.130951
8.619,-0.130897
8.62,-0.130843
8.621,-0.130789
8.622,-0.130736
8.623,-0.130682
8.624,-0.130628
8.625,-0.130574
8.626,-0.13052
8.627,-0.130466
8.628,-0.130412
8.629,-0.130358
8.63,-0.130304
8.631,-0.13025
8.632,-0.130196
8.633,-0.130142
8.634,-0.130088
8.635,-0.130034
8.636,-0.12998
8.637,-0.129926
8.638,-0.129872
8.639,-0.129818
8.64,-0.129764
8.641,-0.12971
8.642,-0.129656
8.643,-0.129602
8.644,-0.129548
8.645,-0.129494
8.646,-0.12944
8.647,-0.129386
8.648,-0.129332
8.649,-0.129278
8.65,-0.129224
8.651,-0.12917
8.652,-0.129116
8.653,-0.129062
8.654,-0.129008
8.655,-0.128954
8.656,-0.1289
8.657,-0.128846
8.658,-0.128792
8.659,-0.128738
8.66,-0.128684
8.661,-0.12863
8.662,-0.128576
8.663,-0.128521
8.664,-0.128467
8.665,-0.128413
8.666,-0.128359
8.667,-0.128305
8.668,-0.128251
8.669,-0.128197
8.67,-0.128143
8.671,-0.128089
8.672,-0.128035
8.673,-0.127981
8.674,-0.127927
8.675,-0.127873
8.676,-0.127819
8.677,-0.127765
8.678,-0.12771
8.679,-0.127656
8.68,-0.127602
8.681,-0.127548
8.682,-0.127494
8.683,-0.12744
8.684,-0.127386
8.685,-0.127332
8.686,-0.127278
8.687,-0.127224
8.688,-0.12717
8.689,-0.127115
8.69,-0.127061
8.691,-0.127007
8.692,-0.126953
8.693,-0.126899
8.694,-0.126845
8.695,-0.126791
8.696,-0.126737
8.697,-0.126683
8.698,-0.126629
8.699,-0.126574
8.7,-0.12652
8.701,-0.126466
8.702,-0.126412
8.703,-0.126358
8.704,-0.126304
8.705,-0.12625
8.706,-0.126196
8.707,-0.126142
8.708,-0.126088
8.709,-0.126033
8.71,-0.125979
8.711,-0.125925
8.712,-0.125871
8.713,-0.125817
8.714,-0.125763
8.715,-0.125709
8.716,-0.125655
8.717,-0.1256
8.718,-0.125546
8.719,-0.125492
8.72,-0.125438
8.721,-0.125384
8.722,-0.12533
8.723,-0.125276
8.724,-0.125222
8.725,-0.125168
8.726,-0.125113
8.727,-0.125059
8.728,-0.125005
8.729,-0.124951
8.73,-0.124897
8.731,-0.124843
8.732,-0.124789
8.733,-0.124735
8.734,-0.124681
8.735,-0.124626
8.736,-0.124572
8.737,-0.124518
8.738,-0.124464
8.739,-0.12441
8.74,-0.124356
8.741,-0.124302
8.742,-0.124248
8.743,-0.124194
8.744,-0.124139
C:\Users\oper\labQT\Lab2025\QTLab2526\SinglePhoton\VNA\CRIO_measures_new\Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim.son DE_EMBEDDED Lk=14.0
FREQUENCY (GHz), DB[S21]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim
7.544,-0.188005
7.545,-0.187961
7.546,-0.187916
7.547,-0.187872
7.548,-0.187827
7.549,-0.187783
7.55,-0.187738
7.551,-0.187694
7.552,-0.187649
7.553,-0.187605
7.554,-0.18756
7.555,-0.187516
7.556,-0.187471
7.557,-0.187427
7.558,-0.187382
7.559,-0.187338
7.56,-0.187293
7.561,-0.187249
7.562,-0.187204
7.563,-0.18716
7.564,-0.187115
7.565,-0.187071
7.566,-0.187026
7.567,-0.186982
7.568,-0.186937
7.569,-0.186893
7.57,-0.186848
7.571,-0.186803
7.572,-0.186759
7.573,-0.186714
7.574,-0.18667
7.575,-0.186626
7.576,-0.186581
7.577,-0.186537
7.578,-0.186492
7.579,-0.186448
7.58,-0.186403
7.581,-0.186359
7.582,-0.186314
7.583,-0.18627
7.584,-0.186225
7.585,-0.186181
7.586,-0.186136
7.587,-0.186092
7.588,-0.186047
7.589,-0.186003
7.59,-0.185958
7.591,-0.185914
7.592,-0.18587
7.593,-0.185825
7.594,-0.185781
7.595,-0.185736
7.596,-0.185692
7.597,-0.185648
7.598,-0.185603
7.599,-0.185559
7.6,-0.185514
7.601,-0.18547
7.602,-0.185426
7.603,-0.185381
7.604,-0.185337
7.605,-0.185292
7.606,-0.185248
7.607,-0.185204
7.608,-0.185159
7.609,-0.185115
7.61,-0.185071
7.611,-0.185027
7.612,-0.184982
7.613,-0.184938
7.614,-0.184894
7.615,-0.184849
7.616,-0.184805
7.617,-0.184761
7.618,-0.184717
7.619,-0.184672
7.62,-0.184628
7.621,-0.184584
7.622,-0.18454
7.623,-0.184496
7.624,-0.184451
7.625,-0.184407
7.626,-0.184363
7.627,-0.184319
7.628,-0.184275
7.629,-0.184231
7.63,-0.184187
7.631,-0.184142
7.632,-0.184098
7.633,-0.184054
7.634,-0.18401
7.635,-0.183966
7.636,-0.183922
7.637,-0.183878
7.638,-0.183834
7.639,-0.18379
7.64,-0.183746
7.641,-0.183702
7.642,-0.183658
7.643,-0.183614
7.644,-0.18357
7.645,-0.183526
7.646,-0.183482
7.647,-0.183439
7.648,-0.183395
7.649,-0.183351
7.65,-0.183307
7.651,-0.183263
7.652,-0.18322
7.653,-0.183176
7.654,-0.183132
7.655,-0.183088
7.656,-0.183045
7.657,-0.183001
7.658,-0.182957
7.659,-0.182913
7.66,-0.18287
7.661,-0.182826
7.662,-0.182783
7.663,-0.182739
7.664,-0.182695
7.665,-0.182652
7.666,-0.182608
7.667,-0.182565
7.668,-0.182521
7.669,-0.182478
7.67,-0.182435
7.671,-0.182391
7.672,-0.182348
7.673,-0.182304
7.674,-0.182261
7.675,-0.182218
7.676,-0.182175
7.677,-0.182131
7.678,-0.182088
7.679,-0.182045
7.68,-0.182002
7.681,-0.181958
7.682,-0.181915
7.683,-0.181872
7.684,-0.181829
7.685,-0.181786
7.686,-0.181743
7.687,-0.1817
7.688,-0.181657
7.689,-0.181614
7.69,-0.181571
7.691,-0.181528
7.692,-0.181486
7.693,-0.181443
7.694,-0.1814
7.695,-0.181357
7.696,-0.181314
7.697,-0.181272
7.698,-0.181229
7.699,-0.181187
7.7,-0.181144
7.701,-0.181101
7.702,-0.181059
7.703,-0.181016
7.704,-0.180974
7.705,-0.180931
7.706,-0.180889
7.707,-0.180847
7.708,-0.180804
7.709,-0.180762
7.71,-0.18072
7.711,-0.180678
7.712,-0.180636
7.713,-0.180593
7.714,-0.180551
7.715,-0.180509
7.716,-0.180467
7.717,-0.180425
7.718,-0.180384
7.719,-0.180342
7.72,-0.1803
7.721,-0.180258
7.722,-0.180216
7.723,-0.180175
7.724,-0.180133
7.725,-0.180091
7.726,-0.18005
7.727,-0.180008
7.728,-0.179967
7.729,-0.179925
7.73,-0.179884
7.731,-0.179843
7.732,-0.179802
7.733,-0.17976
7.734,-0.179719
7.735,-0.179678
7.736,-0.179637
7.737,-0.179596
7.738,-0.179555
7.739,-0.179514
7.74,-0.179473
7.741,-0.179432
7.742,-0.179392
7.743,-0.179351
7.744,-0.17931
7.745,-0.17927
7.746,-0.179229
7.747,-0.179189
7.748,-0.179149
7.749,-0.179108
7.75,-0.179068
7.751,-0.179028
7.752,-0.178988
7.753,-0.178948
7.754,-0.178908
7.755,-0.178868
7.756,-0.178828
7.757,-0.178788
7.758,-0.178748
7.759,-0.178708
7.76,-0.178669
7.761,-0.178629
7.762,-0.17859
7.763,-0.178551
7.764,-0.178511
7.765,-0.178472
7.766,-0.178433
7.767,-0.178394
7.768,-0.178355
7.769,-0.178316
7.77,-0.178277
7.771,-0.178238
7.772,-0.178199
7.773,-0.178161
7.774,-0.178122
7.775,-0.178084
7.776,-0.178045
7.777,-0.178007
7.778,-0.177969
7.779,-0.177931
7.78,-0.177893
7.781,-0.177855
7.782,-0.177817
7.783,-0.177779
7.784,-0.177742
7.785,-0.177704
7.786,-0.177667
7.787,-0.177629
7.788,-0.177592
7.789,-0.177555
7.79,-0.177518
7.791,-0.177481
7.792,-0.177444
7.793,-0.177407
7.794,-0.177371
7.795,-0.177334
7.796,-0.177298
7.797,-0.177261
7.798,-0.177225
7.799,-0.177189
7.8,-0.177153
7.801,-0.177117
7.802,-0.177081
7.803,-0.177046
7.804,-0.17701
7.805,-0.176975
7.806,-0.17694
7.807,-0.176905
7.808,-0.17687
7.809,-0.176835
7.81,-0.1768
7.811,-0.176765
7.812,-0.176731
7.813,-0.176696
7.814,-0.176662
7.815,-0.176628
7.816,-0.176594
7.817,-0.17656
7.818,-0.176527
7.819,-0.176493
7.82,-0.17646
7.821,-0.176427
7.822,-0.176394
7.823,-0.176361
7.824,-0.176328
7.825,-0.176295
7.826,-0.176263
7.827,-0.176231
7.828,-0.176199
7.829,-0.176167
7.83,-0.176135
7.831,-0.176103
7.832,-0.176072
7.833,-0.176041
7.834,-0.17601
7.835,-0.175979
7.836,-0.175948
7.837,-0.175918
7.838,-0.175887
7.839,-0.175857
7.84,-0.175827
7.841,-0.175797
7.842,-0.175768
7.843,-0.175739
7.844,-0.17571
7.845,-0.175681
7.846,-0.175652
7.847,-0.175623
7.848,-0.175595
7.849,-0.175567
7.85,-0.175539
7.851,-0.175512
7.852,-0.175484
7.853,-0.175457
7.854,-0.17543
7.855,-0.175404
7.856,-0.175377
7.857,-0.175351
7.858,-0.175325
7.859,-0.1753
7.86,-0.175274
7.861,-0.175249
7.862,-0.175224
7.863,-0.1752
7.864,-0.175176
7.865,-0.175152
7.866,-0.175128
7.867,-0.175104
7.868,-0.175081
7.869,-0.175058
7.87,-0.175036
7.871,-0.175014
7.872,-0.174992
7.873,-0.17497
7.874,-0.174949
7.875,-0.174928
7.876,-0.174907
7.877,-0.174887
7.878,-0.174867
7.879,-0.174848
7.88,-0.174829
7.881,-0.17481
7.882,-0.174791
7.883,-0.174773
7.884,-0.174755
7.885,-0.174738
7.886,-0.174721
7.887,-0.174705
7.888,-0.174688
7.889,-0.174673
7.89,-0.174657
7.891,-0.174643
7.892,-0.174628
7.893,-0.174614
7.894,-0.174601
7.895,-0.174588
7.896,-0.174575
7.897,-0.174563
7.898,-0.174551
7.899,-0.17454
7.9,-0.174529
7.901,-0.174519
7.902,-0.17451
7.903,-0.174501
7.904,-0.174492
7.905,-0.174484
7.906,-0.174477
7.907,-0.17447
7.908,-0.174463
7.909,-0.174458
7.91,-0.174453
7.911,-0.174448
7.912,-0.174444
7.913,-0.174441
7.914,-0.174438
7.915,-0.174437
7.916,-0.174435
7.917,-0.174435
7.918,-0.174435
7.919,-0.174436
7.92,-0.174437
7.921,-0.17444
7.922,-0.174443
7.923,-0.174447
7.924,-0.174451
7.925,-0.174457
7.926,-0.174463
7.927,-0.17447
7.928,-0.174478
7.929,-0.174487
7.93,-0.174497
7.931,-0.174507
7.932,-0.174519
7.933,-0.174531
7.934,-0.174545
7.935,-0.174559
7.936,-0.174575
7.937,-0.174592
7.938,-0.174609
7.939,-0.174628
7.94,-0.174648
7.941,-0.174668
7.942,-0.174691
7.943,-0.174714
7.944,-0.174738
7.945,-0.174764
7.946,-0.174791
7.947,-0.174819
7.948,-0.174849
7.949,-0.17488
7.95,-0.174912
7.951,-0.174946
7.952,-0.174981
7.953,-0.175018
7.954,-0.175056
7.955,-0.175096
7.956,-0.175137
7.957,-0.17518
7.958,-0.175225
7.959,-0.175271
7.96,-0.175319
7.961,-0.175369
7.962,-0.175421
7.963,-0.175475
7.964,-0.17553
7.965,-0.175588
7.966,-0.175648
7.967,-0.17571
7.968,-0.175774
7.969,-0.17584
7.97,-0.175909
7.971,-0.17598
7.972,-0.176053
7.973,-0.176129
7.974,-0.176208
7.975,-0.176289
7.976,-0.176372
7.977,-0.176459
7.978,-0.176548
7.979,-0.176641
7.98,-0.176736
7.981,-0.176835
7.982,-0.176936
7.983,-0.177042
7.984,-0.17715
7.985,-0.177262
7.986,-0.177378
7.987,-0.177497
7.988,-0.17762
7.989,-0.177748
7.99,-0.177879
7.991,-0.178014
7.992,-0.178154
7.993,-0.178299
7.994,-0.178448
7.995,-0.178602
7.996,-0.178761
7.997,-0.178925
7.998,-0.179095
7.999,-0.17927
8,-0.179451
8.001,-0.179637
8.002,-0.17983
8.003,-0.18003
8.004,-0.180235
8.005,-0.180448
8.006,-0.180668
8.007,-0.180895
8.008,-0.18113
8.009,-0.181372
8.01,-0.181623
8.011,-0.181883
8.012,-0.182151
8.013,-0.182429
8.014,-0.182716
8.015,-0.183013
8.016,-0.183321
8.017,-0.18364
8.018,-0.18397
8.019,-0.184312
8.02,-0.184666
8.021,-0.185033
8.022,-0.185413
8.023,-0.185807
8.024,-0.186216
8.025,-0.186641
8.026,-0.187081
8.027,-0.187538
8.028,-0.188013
8.029,-0.188506
8.03,-0.189018
8.031,-0.189551
8.032,-0.190105
8.033,-0.190681
8.034,-0.191281
8.035,-0.191905
8.036,-0.192556
8.037,-0.193234
8.038,-0.19394
8.039,-0.194677
8.04,-0.195446
8.041,-0.196248
8.042,-0.197087
8.043,-0.197963
8.044,-0.198879
8.045,-0.199838
8.046,-0.200841
8.047,-0.201892
8.048,-0.202993
8.049,-0.204148
8.05,-0.20536
8.051,-0.206632
8.052,-0.207969
8.053,-0.209375
8.054,-0.210854
8.055,-0.212411
8.056,-0.214053
8.057,-0.215783
8.058,-0.21761
8.059,-0.219539
8.06,-0.221578
8.061,-0.223735
8.062,-0.226019
8.063,-0.22844
8.064,-0.231007
8.065,-0.233733
8.066,-0.236629
8.067,-0.239708
8.068,-0.242986
8.069,-0.246479
8.07,-0.250202
8.071,-0.254176
8.072,-0.25842
8.073,-0.262956
8.074,-0.267808
8.075,-0.273001
8.076,-0.278562
8.077,-0.28452
8.078,-0.290906
8.079,-0.29775
8.08,-0.305084
8.081,-0.312942
8.082,-0.321353
8.083,-0.330349
8.084,-0.339952
8.085,-0.350182
8.086,-0.361047
8.087,-0.372542
8.088,-0.384643
8.089,-0.397301
8.09,-0.410436
8.091,-0.42393
8.092,-0.437617
8.093,-0.451281
8.094,-0.464647
8.095,-0.477388
8.096,-0.489125
8.097,-0.499445
8.098,-0.507923
8.099,-0.514155
8.1,-0.517792
8.101,-0.518579
8.102,-0.516386
8.103,-0.511225
8.104,-0.503254
8.105,-0.492762
8.106,-0.480135
8.107,-0.465826
8.108,-0.450304
8.109,-0.434028
8.11,-0.417412
8.111,-0.400813
8.112,-0.384519
8.113,-0.368753
8.114,-0.353673
8.115,-0.339384
8.116,-0.325947
8.117,-0.313387
8.118,-0.3017
8.119,-0.290867
8.12,-0.280852
8.121,-0.271612
8.122,-0.2631
8.123,-0.255264
8.124,-0.248055
8.125,-0.241424
8.126,-0.235323
8.127,-0.229708
8.128,-0.224537
8.129,-0.219773
8.13,-0.21538
8.131,-0.211325
8.132,-0.207579
8.133,-0.204114
8.134,-0.200907
8.135,-0.197934
8.136,-0.195176
8.137,-0.192614
8.138,-0.190232
8.139,-0.188014
8.14,-0.185947
8.141,-0.184018
8.142,-0.182217
8.143,-0.180533
8.144,-0.178956
8.145,-0.177478
8.146,-0.176092
8.147,-0.17479
8.148,-0.173567
8.149,-0.172416
8.15,-0.171331
8.151,-0.170309
8.152,-0.169344
